when u havent learned to swim ðŸ¤” but you keep working out so you're denser and less buoyant ðŸ˜ž but swimming is scary ðŸ¤” but also u cant swim ðŸ˜ž	3	31599
If I could turn anxiety off--I would. #nooneunderstands 	2	21658
@MiSSLiNDZO no. ðŸ˜­ the last two we were out-bidded. So we got kinda discouraged so now we are taking our sweet time. The market is stupid tho	2	20731
Being stuck in the roof of your house provides amazing view but sheer terror of falling down, kinda like life	2	20032
This has been the most depressing week full of rain ever lol	5	41117
@daynutrition @sliqnicq @nytimes I don't listen to White Trash talk about blacks. It's insult. Talk about your race living in trailers	0	11120
It's so gloomy outside. I wish it was as cold as it looked	5	40314
I really want to go for fright night but I really don't ðŸ˜	2	20377
Another day Another flight ðŸ™ˆ  I swear my last ever @easyjet flight!!!! You take the LOVE out of flying #easyjet #horrific #alwaysdelayed	2	21932
Don't blame yourself,' he spoke, as if she were in the room, kicking the chair beneath him.\n#amwriting #dark	5	40400
I don't mean to offend anyone, but 93.7 literally blames everything on white people. In some cases it's true, but a lot of times, it's not	0	10480
@TheDTSB @trubble1127 @nflnetwork I agree but our offense was ass after the second half td score on the first drive	0	10595
Indignation: [whispers to date during that terrific Lerman/Letts centerpiece scene] That's his overwhelming sense of indignation.	0	10443
Having a baby born too soon is #lifechanging 6 years on and it feels like only yesterday #sad #happy  #emotionalrollercoaster	0	10911
shy glizzy - ride 4 uðŸŽ§	2	21432
@JoshNoneYaBiz I love parody accounts! Well done. Vote for #Trump. #lol #hilarious	3	30020
Why mfs so bitter	0	10267
Ya tremble like Mr. Cooper, yo we hanging	2	21711
@BertGatti not had much to cheer about you see ðŸ˜œðŸ˜‚ðŸ˜‚	3	30369
@LeePorter94 @DomMcGovern_ hi Dom I saw u at Notts county away, looking for 1 mufc away ticket will pay 	5	40826
Watch this amazing live.ly broadcast by @matt.boss  #musicallyjh	3	30533
@TrussElise Obama must be fuming.. lol	0	10875
A cheerful heart is an unending banquet.-Â Proverbs (Mishle) 15:16	3	30431
hilarity ensues	3	31547
@_Mrs_Peel @lp_lisa @PaulRGoulden @LisaLuscious Might be the pout of a star baker tho !	0	11489
@rheafraserx took them an awfy long time to spot their goal was disallowed â˜ºï¸ #pleasing	3	31182
I can't wait for you to listen to my new single 'Mystery' and my new albumðŸ˜‹. #newmusic #newsingle #newalbum #2016 #popmusic #dark	5	40916
@RogueCoder250 We are in so much trouble!! I don't think the Rev will see the funny side of our project. 	2	20316
My mind always seems to work its best at night #restless	2	20724
#ThisIsUs has messed with my mind &amp; now I'm anticipating the next episode with #apprehension &amp; ! #isthereahelplineforthis	3	30540
@ThomsonCares Sam- yes we have! Not helpful at all! We need this sorting ASAP! You keep promising stuff that doesn't happen!!!! 	0	10236
#EpiPen: when public outrage occurs, expand #PAP Patient Assistance Progrm, coupons,rebates .@GOPoversight @OversightDems on #Mylan #Epipen	0	10387
@amymarsden_wtf I'm as pure as the driven snow after it's been pissed on by multiple rabid dogs	0	11295
Ffs ðŸ™ˆ when things come back to haunt you... cringe bad cringe ðŸ™‹ðŸ¼ðŸ‘€ðŸ”« ðŸ‘ˆ what a terrible gun that is	2	22118
@almurray hit the sink with a hammer... sorry, the universal modifier!	5	41362
@ChickOfBeauty No!  By Y'all I mean rioting, fire starting, business burning, looting ASSHOLES!  That create #BlackLivesmatter 	2	20263
@OpentheDoorRadi thanks for playing Crock Pot Going #radio #blog #blues #music #indiemusic	5	41115
@TeamGrout glee	3	31355
How do you ever stop being #afraid of someone that you live with	2	20116
@NinjaWorrier @ali_zimmer @m_pattison How long ago was that? (I shudder to think.)	2	20299
@rupindxr my heart actually sunk looooool I was so confused	5	40210
Getting cable hooked up in new place just in time for @NBCChicagoPD and @NBCChicagoMed premiers is like God smiling down on me. #OneChicago	3	30169
@thetwattickla @NottRihanna lol no it's sparkling wine	3	30470
Worry makes you look at the problem and God makes you look at the promise.Â #problem #promise #worry #fear #faith #God #theanswer #spiritu...	2	22052
@JeffBridg man, GREAT JOB!!! I am more than happy over your success in a short time.  Mom &amp; dad are smiling from heaven.  Love you, bro.	3	31125
People are #hurt and #angry and it's hard to know what to do with that #anger Remember, at the end of the day, we're all #humans #bekind	0	11503
STAY JADED everyone is #terrible	2	20723
Need a new outlet for 	0	10778
#TheWordOfGOD #taught, #preached #correctly will #ComfortTheAfflicted &amp; #AfflictTheComfortable; it will #offend &amp; #TellTheTruth #AboutSin!	0	11373
Awake at 5.30am with a seriously bad throat ðŸ˜©ðŸ˜©ðŸ˜©ðŸ˜©ðŸ˜·ðŸ¤’ glands feel huuuuuuuge and I'm in uni soon! #grim	5	41301
I truly feel like science has the ability to make a milk out of anything ... cashew milk, hemp milk, pine nut milk, dandelion milk	5	41417
gonna eat, pick up my brother, get my car washed &amp; finally go home ressssst &amp; watch all fast &amp; furious movies ðŸ¤˜ðŸ¼	0	11410
Today has dragged on 	2	20821
@ImNotInfected â€” rather someone that could help her. Concern clouded her green eyes, not once having seen a girl alone in the woods and â€”	5	41381
The horrible puns for the day have been made. I shall return to my cage in a dark corner by myself while crying &amp; laughing hysterical now.	5	40418
New madden kicking 🚮	0	10636
are you feeling horribly depressed and despondent about life and your future' - @lauraroyden always knows just what to say	5	40926
everyone hates twice, and i kinda did too but they got bops i'm bumping rn to cheer up	3	31502
@GCC_DiscGolf lost my xt nova around hole 8 or 9 #sadness	5	40122
Gonna get some acupuncture today for all my damn anxiety ðŸ™ƒðŸ¤•	2	20043
@ShieldsCap &lt; Steve between his feet, feeling a blush sting his cheeks. 'I can undress myself, thank you very much,' he snapped &gt;	0	10718
@gagasklaine it's old sadly	5	40171
@SopanDeb @johnrobertsFox @azizansari Let's not stereotype all South Asians as relentless beat reporters.	0	11019
@Shonna_Ludi @_braaaat_ ðŸ˜‚ðŸ˜‚ðŸ˜­ðŸ˜­ðŸ˜­ resentment	0	11068
Ok but how are the fast &amp; furious movies NOT classified as comedy's? ðŸ¤”	0	11067
@darwinwatersons @pennyfitzger31 @gumballwatter15 ok but why tomorrow a horrible day, my day was great!	2	20992
@moore_oliver it's funny how they can be in such a hurry but have plenty of time to stop and threaten people	2	20878
Woke by #nightmare @ 3AM, couldn't sleep any more, so took a #UseAllTheHotWaterShower. Now I have time to read.	2	20093
Hey @gmail why can I only see 15 sent emails? Where's the thousands gone? 	2	21946
Quote_Soup: Be happy not because everything is good, but because you can see the good side of everything. #optimism	3	30354
In addition to fiction, wish me luck on my research paper this semester. 15-20 pages, oh boy. 	2	20476
@ByeKandace can't cheer for a jigaboo	3	31015
Profit are from 5-20% per day to 100-300% per month.Don't hesitate to contact us for the more results! info@fxventury.com	2	21092
I can't even right now #bb18 	0	10693
HartRamsey'sUPLIFT If you're still discouraged it means you're listening to the wrong voices &amp; looking to the wrong source.Look to the LORD!	5	40862
Girls with hairy arms scare me	2	20309
The difference between someone's selfies when they're happy vs. unhappy is absolutely amazing.	5	40743
@NM_NickNocturne Incentivise people to roam the Internet being morally offended, as if they didn't do it enough already.	0	10320
@Fly_Norwegian quite simply the #worst #airline #worstairline I've ever used! #shocking #appauling #dire #dismal #beyondajoke #useless	2	20314
Always borrow money from a pessimist; he doesn't expect to be paid back.	5	41254
We're all in D. T. (Discipleship training or detox) for something. #messy  #cutoff #choosefreedom #CryOut16	2	20284
@caseycdutch @m_rath that's what some rioters are doing #terrorism	2	21834
@metrotrains why is there no disabled access at pontefract monkhill? #terrible	2	20645
@NeoFundie @fitchest Ha. Right. I'm from San Jose, CA, and I was offended right there with you. Dave, go on a walk or something next time.	0	10096
I wanna kill you and destroy you. I want you died and I want Flint back. #emo #scene  #fuck #die #hatered	0	11036
If you want others to be #happy, practice #compassion. If you want to be happy, practice compassion.' Dalai Lama	3	31427
Thiza!!! What happens now when you tell him you're pregnant via home test &amp; nurse later tells you it's a false alarm &amp; BaE is too excitedðŸ™Š	2	20461
@Aliki111 Haters!!! You are low in self worth. Self righteous in your delusions. You cower at the thought of change. Change is inevitable.	2	20393
Today has dragged on #restless	2	20303
I saw those dreams dashed &amp;&amp; divided like a million stars in the night sky that I wished on over &amp;&amp; over again ~ sparkling &amp;&amp; broken.	5	41515
even walking around with my family members who carry guns makes me nervous and theyre my family....	2	21554
ppl talking about diets and i am feeling #terrible hahaha	2	22232
How can America be so openly embracing racism. #dismayed	2	20334
A 'non-permissive environment' is also called a 'battleground' - #MilSpeak #hilarious	3	30366
Stars, when you shine,\nYou know how I feel.\nScent of the pine, \nYou know how I feel.\nFreedom is mine,\nI know how I feel.\nI'm feelin' good.	5	40789
It's #ThirstyThursday which means it's time to #rage. Get ready for tonight with personal #hydration. Book now. 305-912-4937. #itslit #miami	0	11266
Completely blown away by @EvaNoblezada @alistairbrammer @JonJonBriones and the cast of @MissSaigonUK tonight. #fathomevents #speechless 	2	22229
Liam is too distant makes me mourn 😪	5	40190
Something about these cool, breezy fall days.. ðŸ˜ðŸ‚ðŸŒ¾ðŸ	3	30122
@marthalyssa yep. LOL #bitter	0	10600
@simmy_hanley @Schrise also a #delight	3	31528
I see I'll be hovering over the block button today with much glee.	3	30536
Riding at night has got to be one of the most exhilarating, refreshing things I have ever done.	3	30190
Whatever you decide to do make sure it makes you #happy.	3	31535
which always leads to the kind of hilarity average people will never experience - especially during breakups.	3	30662
@thehill no wonder USA is going to shit with such outrage over a simple analogy.	0	11174
@Jay_2752 thank you, I shall mourn her	5	40157
Now that @Jasmine_Wrn has snapchat back it's a constant battle to see who can get the ugliest snap of one another 😂🙃 #snap survival	0	10478
@Cass_Pennant @frankbrunoboxer @WestHamUtd @davidgold @MaccaFrank @JonjoHeuerman @WestHamMagazine @CasualMind_ @karren_brady it's an insult.	0	11580
life is hard., its harder if ur stupid #life #love #sadness #sadderness #moreofsad #howdoestears #whatislife	5	41497
@nw_autonate \n\n*She held the back of his skull, smiling into the kiss.*	3	30406
LORD MAKE ME AN INSTRUMENT OF YOUR PEACE — Where there's hate, let me sow love — Where there's injury, pardon — Where there's despair, hope	5	40471
Watch this amazing live.ly broadcast by @maisiev #lively #musically	3	30332
.@WotzupCapeTown - thanks for sharing! Surprise guests! @HumanJurgen &amp; visiting US Tenor Sax @CunninghamColin. #livemusic #capetown #blues	5	41461
@grahnort wonderful experience watching you yesterday at. @BBCLetItShine thankyou for the 	3	30134
@TillTheEndMMVI I accidetly dumped boiling water my myself 😫	0	10351
@eehbahmum WHY?! Did they want to make you plummet in to the depths of despair??	5	40244
@WriterlyTweets Supine on the piano—lips parted. #sixwordstory #amwriting #blues #singer	5	40641
@TheZantarin Then maybe we should keep our White mouths shut and let the people being targeted speak and mourn.	5	40100
@samsteinhp stop the presses, @realDonaldTrump said/proposed something racist. #shocking	2	22178
@GreatDismal @Bencjacobs and itâ€™s gleeful because theyâ€™re so inspired, so convinced theyâ€™re winning and at last have their strongman	3	31023
In #Bangladesh war, #US almost bombed us had #Russia not been there. What strategy for #China on #Pakistan? Time ripe to crush #terror camps	2	20084
@theGenghisJon You had to do some research to come up with new insult.  Are you allowed to read anything but brietbart?	0	11531
@KatherineArabis Itâ€™s taken for granted, while the misogyny in the air is treated as normal â€” and any angry response to it as pathological.	0	11191
Luckily I was helped by some good people. And they also managed to free me of my depression. Unfortunately it only lasted a little while.	5	40986
@ticcikasie1 With a frown, she let's out a distraught 'Gardevoir' saying that she wishes she had a trainer	0	10576
@rkuuleiq Fear is best/beast product of God/s. :) #aTheism #theism #biBle #afraid #christianity #hell #heaven #purgatory #psychology #jesus	2	20721
..... wakes up and says 'have you tried changing her nappy?' 😡👊🏼 #rage!!!!	0	10124
@torreBe Te gusta American horror story y The walking dead?	2	22191
#welfarereform should not be a 'model' for #snap.	0	10495
#Obama #DOJ have destroyed USA!These #CharlotteProtest are acts of #terrorism dating back to #Ferguson Terrorism is how it should be treated	2	21511
The underground at Waterloo is not a nice place to be at 8.30am on a Thursday #somanypeople #grim	5	40142
Literally dying &amp; living at the same time as I catch up on @adrian_ver 's twitter. If you aren't following him your life is BASIC. 	3	31514
@howcaniapply @radioscarboro Much to my delight!	3	31377
Last night I had a dream that today was Christmas. I woke up screaming because I wasn't ready. #nightmare	2	22082
the waitress recognised me from last time i was in there moping, after my interview haha	5	40378
@captainzee44 yup. He can celebrate and no he doesn't hesitate	2	21610
Ahh when my voice gets better I've been asked to play :D id be more than #happy to do that	3	31201
@MericanMainer AWW. I had a Maine Coon when I was little named Ted Eddy the Wonder Cat. They're such good cats! Very playful and sweet	3	30239
#twd comes on soon #happy	3	30914
Watch this amazing live.ly broadcast by @huntermcaseyy  #musically	3	30319
@SQLBek My liver is elated that isn't us	3	31009
My roommate turns the sink off with her foot to avoid germs and a guy says 'YOUR roommate is feet girl?! I'm so sorry' plz help 	2	20534
@ParrishWalton @kjmgolf Also, our best assets on offense are our RB's and our WR's (longterm). Have to have an offense to utilize both.	0	10606
#TerrorStatePak @sardesairajdeep Pakistan invitadated 4 times in India and why we worry to invade our own land #PoK?  Which is disputed.	2	21781
I don't get what point is made when reporting on Charlotte looting @CNNAshleigh. Why not explore what looting businesses symbolizes #outrage	0	10361
@blackeyed_susie They ain't going away, and I don't want to see them hurt; changing hearts/minds is really our only option, no? 	3	30739
@LeahSKahn honestly. All I care about is Selasi not messing this up. His lackadaisical attitude isn't good for danishes.	5	41002
Even at this level, rojo still manages to play god damn awful. #MUFC	2	21347
I'm so so so excited for #UsernameRegenerated  I can't wait! I wish I could get a signed copy! I'm so happy for you. @Joe_Sugg	3	31170
Rojo is just terrible, how is he in our team ðŸ˜‚ðŸ˜‚	2	22185
finally leaving my first job soon. i've been working here since i was 16. going to be kind of bitter sweet	0	11483
When your friends want to go out drinking but you know you gonna have to say no because social #anxiety runs your life	2	22204
@urbaneprofessor roast them. Then risotto with sage and pine nuts	5	40763
Omg I'm outside making beats with garageband and some little birds  decided to chirp along ï¼ˆâ‰§âˆ‡â‰¦ï¼‰	3	30228
