@len_snart gives a frustrated growl, before stepping closer and putting his gun through the barrier. No alarms and nothing happened. He-	0	10475
I want to pour all my tears on someone right now. So tired of this #upset #sad	5	41163
@OpentheDoorRadi thanks for playing Crock Pot Going #radio #blog #blues #music #indiemusic	5	41115
Still waiting to see if my @london2012track will make an appearance next week - two months today it was ordered  #badservice	2	20654
I added Paul Walker on Xbox but he just spends all of his time on the dashboard. #dark #humor #funny	5	40686
That's me for the evening, though! Way too lit to finish these off properly without causing some serious mischief.	5	40519
@blackeyed_susie They ain't going away, and I don't want to see them hurt; changing hearts/minds is really our only option, no? 	3	30739
#BB18 Michelle crying  again #shocking #bitter He's  just not that into you ðŸ˜¢#TeamNicole	0	11587
A pessimist sees the difficulty in every opportunity, an optimist sees the opportunity in every difficulty' -Sir Winston Churchill-	5	41186
I can literally eat creamy pesto pasta topped with grilled chicken, sun dried tomatoes, asparagus and pine nuts every single day of my life	5	40785
Gotta hit up breezy every day to make sure he's breaking in my boots. First class friend right there	3	30350
And the weathers so breezy, man why can't life always be this easy?	3	31264
There's always that one song which makes you turn of the radio, as you'd rather sit in silence ðŸ˜¡ 	2	20815
@SusannahSpot I could pop round #nightmare	2	20114
Don't join @BTCare they put the phone down on you, talk over you and are rude. Taking money out of my acc willynilly! #fuming	0	10004
@AmyMek this is so absurd I could laugh right now (if I also didn't feel like crying for the future of our country).  #wakeupcall	2	20250
@peachkellipop the whole thread is jovial and fun and then this comment is like FULL of misogyny	3	30721
We Are Source!!\n\n #mindset #philosophy #thoughtsbecomethings #news #lifehacks  #you #LIFE #PleaseRT #ProblemSolving	2	21830
@alliex both, scrap *ll the rage instead	0	11223
me taking a picture by myself: *awkward smile*\nme on picture day: *awkward smile*\nconclusion: stop smiling ;'(\n#pictureday2016 #smile #ornot	3	31080
Men in rage strike those that wish them best.  #emotions #negative #positive #wish #strike #martial #arts #control #believe #best #hope	0	11545
If anybody needs me I'll be drowning my blues in a sea of whiskey 🍻	5	40078
@sidviyer uff!! Look at your Arsenal fans cheering for every goal against United. haha	3	30173
@DipstickDipper \n'It's alright!' She said cheerfully trying to make the moment fun	3	30471
if you're unhappy with someone just fucking tell them you're unhappy and leave. Don't go fuckin around with other people on the side	5	40248
Texans played horrible.  Bad play calling, bad protection of the ball, bad coaching, bad defense, bad overall performance. #Texans #horrible	2	20625
Somewhere I rd a rpt tht Pakis wr afraid of TSD &amp; asked it 2 shut dn. Congis obliged &amp; exposed it,hounded them.time to revive. #BadlaofUri	2	21998
Only Geo is capable of cheering me upâ¤ï¸â¤ï¸â¤ï¸	3	30238
@HillaryClinton Americans for HRC! Now maybe, as you see the world getting rid of terror to save their countries you'll get the  DEMS out.	2	21887
@UlsterWillFight @VanguardBears Looks like a rabid pack of inbreds.	0	11202
Sanatana Lopez is definitely me ðŸ˜‚ 	3	31573
@DarkLuneFantasy wallah my blood is boiling I need to take a nap ugh	0	10108
@BuzzFeed so this houses will get into my instestines and scare my poop and I'll shit my pants?	2	21182
@BillSwindell @DePauwU @dick_nixon I was having breakfast when I seen this?! I blew my cereal in the #sink!!	5	40669
when you think you've got it together for a day then you randomly burst out crying	0	11012
Val is far too cheery for my liking âœ‹ðŸ»	3	30732
New madden kicking 🚮	0	10636
Donnie trumpeter is a vapid and vacant vile viper slithering through the landscape and playing on the gears of the fearful and afraid.	2	20335
don't give someone power by letting their words offend you	0	10735
You don't smile and you say you're in love, but that's why I don't love	3	30788
now im all alone and my joy's turned to moping	5	41374
Val reminds me of one of the cheerful witches that looks after Aurora in Disney’s Sleeping Beauty. #GBBO	3	30852
@shopgreenwich #ldf16 what shall we do this weekend?  #spraypainting in #greenwichmarket with @SNUB23 #core246 #lilylou #fret &amp; #benoakley	0	10782
@virginmedia I've been disconnected whilst on holiday ðŸ˜¤ but I don't move house until the 1st October ðŸ¤” 	0	10949
#ThisIsUs has messed with my mind &amp; now I'm anticipating the next episode with #apprehension &amp; #delight! #isthereahelplineforthis	2	21478
The terror threat level really need to be raised	2	21320
@AlZeidenfeld @DavisMattek @FI_GPP_Quotes @LoughyFI @FantasyInsiders terrible handle, but I owe whoever runs it a lot. #GPPHallMonitor	2	21777
@DDandDeltaboys will be playing in the Bridge Bar @RameltonWhatsOn this sat (24th Sept) #blues #rhythmandblues #ramelton #donegal	5	40705
Skiving #Freshers2016 for a me day! #nails #sunbeds and #gym ðŸ˜‰ðŸ’œðŸ‘‘ #priorities #student #studentnurse #pampered #happy	3	31135
@FluDino Event started! everyone is getting ready to travel to the lake of rage, where everything glows	0	10934
Riggs dumb ass hell lolol #hilarious #LethalWeapon	3	30144
@twojacksdetail @bluelivesmtr Very rare an officer just shoots without regard. They don't want that on their conscience. #incite 	0	11005
@NessaMatthews he's perfect. But not even in that way where you sort of resent him or suspect that he leads a double life. Just perfect.	0	10786
Good start to the day I forgot to set my #alarm just as well it's #Friday ðŸ˜†	2	20776
Who need #beats ? #instrumentals #serious #artists #only ðŸš¨	5	41084
Being shy is the biggest struggle of my life. ðŸ™„	2	22037
@SINice Damn..  Lol..  Maybe it is for the best though..  Her brother might still be lookin for revenge ðŸ˜‚	0	11113
Go follow #beautiful #Snowgang â™¥@Amynicolehill12 â™¥ #Princess #fitness #bodyposi #haircut #smile #Whitegirlwednesday	3	30242
You're so thirsty for the chance to disagree w/ the left, that you don't even realize when something is an affront to your bigoted platform.	0	10901
#Never be #afraid to #start over, it's a #new #chance to #rebuild what you want! ðŸ”¨ðŸ”©ðŸ¢	2	22230
were sat in my sat room cloved watchin Manchester Unide @ManUtd v Norffampton do you fink but @WayneRooney is still goal fret at iced level	5	40533
@debscov65 local solutions fine but not 864 providers negotiating with 32 LA's/IJB 's #scare resources	2	22147
A good thing about being sick is that coughing is like an ab workout. Maybe my abs will be more defined by the time I'm better ðŸ˜‚ðŸ˜… #optimism	3	30488
@harrietemmett great minds think alike. #rejoice	3	30874
@EE your website is making me feel violent rage and your upgrade options aren't helping either. #Aaaaarrrrgghhh #iwanttocancel 	0	11391
Wine drunk is the worst version of myself ffs, don't even remember seeing basshunter 	2	21873
@BertGatti not had much to cheer about you see ðŸ˜œðŸ˜‚ðŸ˜‚	3	30369
sixth form has destroyed my glowing skin im fuming	0	11376
I wanna see you smile I don't wanna see you make a frown	0	10950
My nephews n cousins are nowhere near bad guys, but they could be killed @ any moment by a cop that thought they were bc of their color #sad	5	40895
@gurrie_j thanks for making me super sad about Pizza.  #freepizza	5	41224
Why does Candice constantly pout #GBBO 💄😒	0	10666
Well i did hear once before that girls are attracted to men that look like their dad!  👌 #serious	5	40752
â€œCompetition is suppose to motivate you to do better everytime not to be bitter all the timeâ€ -De philosopher DJ Kyos \n#quote #success #CSGO	0	10977
@LethalWeaponFOX promised I wouldn't live tweet, but  @DamonkWayans + @ClayneCrawford brought it! @JordanaBrewster and #furious action FTW!	0	11622
@gdimelow @TheDailyShow @NivenJ1 @jordanklepper These interviews scare the crap out of me. I never imagined so many dumb, dumb Americans.	2	20086
@sportinglifecan I keep a down vest or sweater in my pack year round! Helps on chilly mornings or breezy mountain tops! #mysportinglife	3	30368
im 16 if you want to see my dick snap/kik me at hiya2247 ðŸ˜˜ #kik #kikme #snapchat  #snapme #horny #porn #naked #young	0	11509
@_stardust_3 unless your concern is people figuring out who you are for wtvr reason, I don't see why you shouldn't tweet about other things	2	20868
Hey no turn over after a kick - way to go Texans!  Way to go!  #Texans #terrible #noheart	2	20684
Okay~ #deepbreathes â˜ºï¸ we can do this @sydneyswans ðŸ’ªðŸ»ðŸ”´âšªï¸ #cheer #cheer &amp; see you on the other side peeps â¤ï¸ #AFLCatsSwans #ProudlySydney	3	31517
Don't be so shy #nl	2	21048
Sigh. I got a B- .. #depressing	5	41041
@TeaPartyOrg Hes right when the Civil war starts it will be wall to wall terrorism and i don't fancy the Muzzy's chances	2	20248
It's amazing how something gets stuck in your head, and you can't shake a memory...  Sometimes, I miss people a lot.  Wish they knew.	2	21471
Need good vibes for my doctors appointment tomorrow! #nervous	2	21725
@rawhidevelvet No offense, but isn't it a little late to be getting a radio broadcast degree? Isn't that going to be over in a decade or 2?	0	11220
What I would give\nTo feel the sunlight on my face\nWhat I would give\nTo be lost in your embrace ðŸŽ§\n\n#Fallen	5	41322
Some vile piece of scum rejoicing in the fact that you have dead children is inhuman and to say it to me is worse still. I hope karma knocks	3	31409
@SurfaceSupport A profoundly disappointing experience. I have 2 pay almost $500 2 remedy a defect n the product @Microsoft sold me #terrible	2	21951
After soul searching, I'd like to announce that I've chosen @chrissyteigen &amp; @nicolerichie to be my adopted sisters due to their hilarity	3	31495
Accept challenges in life, so that you may feel the exhilaration of victory.	3	31071
@HillaryClinton Yeah U gotta make them HEEL. I know U need their votes so U have to wait. But when U LOSE-they're really in for your wrath !	0	10496
@1NatalieMaines Can you imagine being the person who has to spray tan him? #shudder	2	20565
PM #SheikhHasina in @UN speech terms #terrorism as global challenge and urges world leaders to work together to unroot it from everywhere.	2	20438
@EmbitteredIcon *Sam grins against Steve's lips, murmuring his words with a playful tone* You want the shirt off? I sure i could accommodate	3	31541
I am their fury. I am their patience. I am a conversation.	0	11661
When I was new, I hate the Judge Judy sponsorship style- but looking back it was the only thing that worked. #recovery #sober #cantconacon	5	41425
she's always so insensitive whenever i grieve idgi	5	40265
Day 9 and I am elated because I'm taking PTO tomorrow so I'm doneeeee. But:	3	30160
Howling with laughter at â€œWELL DONE BEZZA!â€ #bakeoff #GBBO	3	31553
.@monsoonuk Ordered before 10pm last night, paid for next day. Didn't bother to fufill order. Now 14 working days for a refund! 	2	21915
@Twitch how do I stop that horror movie themed commercial? Suddenly hearing screams is really not making me want to watch twitch. 	2	21514
Greatest sign of trust is me giving you my laptop or phone without hesitation	2	22086
People fuckin irritate me	0	10051
I'm strong 'cause I'm weak\nI'm beautiful 'cause I know my flaws\nI'm fearless 'cause I've been afraid\nI can laugh 'cause I've known sadness..	5	41239
@carl_diggler @TMZ_Sports Thank you for saying what others are afraid to say, Carl. Big fan!	2	21466
I WANNA GET UP AND DANCE!!!! (but everyone is in bed) this sucks! Everyone wake up!! ðŸ˜¯ #hyper #happy #letsdance #dirtydancinginthemoonlightðŸ‘Œ	3	31276
@ksmitely @CitizenMeh I feel strongly that we need to work together to right this dreadful wrong.	5	40500
A 'non-permissive environment' is also called a 'battleground' - #MilSpeak 	3	30695
When health insurance won't cover TMS but they let me know they cover ECT #mentalhealth #psychology  #TMS #ECT	5	40361
it's still not sunk in that im seeing joe next month, im so grateful and excited shit	5	41483
@StaceyDavidson_ You're a thief and a liberal mope, investigated by the financial services board for theft of govt retirement funds. THIEF	5	40812
Some #people already talks about #Halloween \nYou'll get some #dark #music to go with it\n#gothic #bloody #HalloweenHorrorNights	5	40596
When you realize there is #NoHopeForHumanity so you just #start focusing on what's #best for you.	2	21462
@sandahlcarrie Your comments concern us, Carrie. Please DM your record locator and details.	2	21546
Beginning the process to see if working is an option. #mentalhealth #complexptsd #nervous	2	22018
i got his bitch depress	5	40328
If you really care like you state @flyfrontier @FrontierCare then I would seriously address sensitivity training to your employees 	2	20837
If you sober better roll another Dutch or if u don't smoke nigga better pour another cup 🍁🍾...	5	40630
That way ur so angry you can literally feel ur blood boiling	0	10053
@SWP_Roads   How dull.	5	40342
@BjerkeDanielle @FunnySayings lol that's hilarious	3	31093
will brawndo cure my depression? @MikeJudge #Idiocracytoday	5	41358
When you wake up from a dream laughing at something stupid, and that makes you laugh more #hilarious	3	30021
@EmmaHobbs1 I did that! 3 days later my order isn't even in the same postcode as me #fuming	0	11633
@Dominos_UK worst thing is i have confimation from them 	0	11271
@ltsukis im love you, even if you bully me sadly	2	20857
Just joined #pottermore and was sorted into HUFFLEPUFF 😡😡😡 	0	10907
you know cyran still hasn't done makeup based on jeongguk's tiddy like i suggested and i'm #offended	0	10465
More #checking at #work today\n\n#coffee #drank and now it's #down to some #serious #business \n\n#Thursday bring on #Friday	5	40607
@GambieRanger @David__Osland which is why a leader who is encouraging his supporters to deselect is such a concern for many of us.	2	21751
Man city's kit is dreadful!	5	41274
@SkyNews err I wasnt gloomy.  17.2 mio people were not gloomy only #remain were #Brexit	5	40432
so ef whichever butt wipe pulled the fire alarm in davis bc I was sound asleep #pissed #angry #upset #tired #sad #tired #hangry ######	0	10003
Well this is flipping great! Flipping standstill on the freeway! #anxiety #stepofftheledge #youvegottobekiddingme	2	20122
UPLIFT: If you're still discouraged it means you're listening to the wrong voices &amp; looking to the wrong source. Look to the LORD!	2	22012
@Cardschatter now that the Bills have a new offense of Cordinator do you think it's more difficult for the @AZCardinals to  game plan?	0	11256
[ @HedgehogDylan ] *she would frown a bit, folding her arms* 'why is it that every time I'm in need of assistance someone expects a lil **	0	10877
Michelle is one of the worst players in bb history #bb18 #bbfinale #bitter	0	10223
@destaneex @ProSyndicate @EGX oh don't panic he's gonna be there	2	21330
Coworker: 'That happened to a friend of mine once, but with guns instead of babies.' #workplace #hilarity	3	31374
@globemartyk 'drunken patroons' make this whole situation much more jovial though.	3	30337
@NicKeaney Hope they refuse :( x #depressing	5	41326
#food  #Ð´ÐµÐ½ÑŒÐ³Ð¸ #smile   microsoft_.net_framework_4.5.1_full_plus_by_gora	3	30575
I am in #shock and #awe and the places my #toddler manages to get his dinner.	2	20671
i can't believe they're all messing up my favourite of all bakes i feel personally offended	0	10414
@TVsCarlKinsella They're such garbage. Obviously I like that they suck but it's still grim to watch.	5	40308
@TrussElise Obama must be fuming.. lol	0	10875
Twitter is a font of endless hilarity.	3	30506
Been working in Blanchardstown shopping centre for over 2 years now and I only figured out today where Marks &amp; Spencer's is #lost	5	40488
@jay_roseee but that new breezy &amp; tiller ðŸ”¥ðŸ”¥ðŸ”¥ðŸ”¥ðŸ”¥	3	31242
@cxmbeferre so you WOULDNT date me????? 	0	10491
@bolain_branden @GrimsToyShow grim should find broken Matt hardy because he can delete everything lol	5	40920
Try to find the good in the negative. The negative can turn out to be good.\n#anxietyrelief #optimism #openminded	3	31507
@AHSFX thanks Ryan &amp; Brad for scary the shit out of us in the first episode. Don't think my heart will make it through the s6 #horrific	2	20036
@bismahmalik .....Seems like a fight ready to rage on.....	0	10545
I watch Amyah throw temper tantrums when she gets mad at something and I'm just like damnit that is me and I can't do nothing but laugh ðŸ˜…	0	10963
wanna always be the reason behind her happiness and i'll always keep her smiling no matter what happensâ™’ðŸ’œ.	3	31076
@jwolfie_ why you gotta use the dark skin emoji #offended	0	10317
Beings in my physical reality are my reflection, so me being always joyful extends to their lives.	3	31549
#smile every morning to a positive head start with your #clients relations	3	30296
@faye_catherine happy anger sad melancholy confusion #woodspurge	5	41141
@JMRescue not brilliant lol! Hoping seeing my horse tomorrow will cheer me up ðŸ˜„ #equestrianhour	3	31482
People are trying too hard to hate on Cam Newton without understanding his position 	5	41265
@PeteSpencer007 Are you always so relentlessly positive? Your constantly cheerful optimistic disposition starts to grate after a while.	3	30623
@reinervshunter you got thisðŸ’™ #staystrong #smile #yourebeautiful	3	31345
$FOGO max pessimism here and no bottom (yet).  Has a solid PE ratio for a restaurant.  Let's catch it at 8 level or 10 level if it comes.	5	40461
@FFBren @CDCarter13 included for maximum #sadness	5	40832
Yeah, no. I don' mind tweetin' that twice.  #blm #likeThat	0	11412
@WunderlistHelp are you guys still down? When can we go up? #panic	2	20124
A #smile doesn't always mean a person is #happy . Sometimes it simply means they are #strong enough to face their own #problems .	3	31111
@TheeCurrentYear @Sargon_of_Akkad this is too much hilarity for one day	3	30244
Anger, resentment, and hatred are the destroyer of your fortune today.	0	10924
@markhberman2003 @LanceZierlein @790blessing entire team from coaches on down played and coached scared from jumpstreet. 	2	20464
On my life I'll never understand why anyone would pay money to see @LifeOfDesiigner #terrible	2	21920
@iSmashFizzle that's me all the time. I carry ginger candy, peppermint oil and sea-bands at all times #anxiety	2	20276
Take my kindness for weakness when you acting silly keeping it 100 ain't your fortÃ© #breezy #ChrisBrown #TeamBreezy	3	30981
mmmm i'm kinda sad i hope i can shake this before school	2	20317
@JaySekulow what can we do 2 get @realDonaldTrump 2 reveal his taxes? That is the immediate danger. But u will not answer me. #afraid	2	20215
I heard Movie Bob was furious about the Skittles analogy. He was upset that there wasn't actually any Skittles.	0	11575
Watch this amazing live.ly broadcast by @paulzimmer  #musically	3	30346
Clean the #sink and make your #bathroom shine.	5	41388
339:709 A local habitation and a name.\nSuch tricks hath strong imagination,\nThat, if it would but apprehend some joy,\n#AMNDBots	2	20780
@Shonna_Ludi @_braaaat_ ðŸ˜‚ðŸ˜‚ðŸ˜­ðŸ˜­ðŸ˜­ resentment	0	11068
@Uncle_Brown22 yeah dude! Appreciate the #support! #Notorious on ABC, peep it! #grateful #relentless	0	11596
It's just begun ladies and gents. The war on racism has begun. #sadness #Segregation continues.... smh 😒	5	40085
i fix a clever ritual to make you feel frolicsome	3	30428
We lost	5	40267
because a kitchen sink to you is not a kitchen sink to me, okay friend?	5	41360
@warrensarahh @CjKiid awe, miss y'all too!:)	2	21866
@The_Nasty_P now you gotta do that with fast n furious	0	10700
@AttentiAlGatto LOL! Why would it scare me? It doesn't make any sense at all but it doesn't scare me! {chuckles}	2	21173
in my dream....They were trying to steal my kidney!!!  #blackmarket #whydidiwatchthat	2	20118
Patti seems so sad. She stamped and ran behind the sofa. We will have to give her plenty of love and affection...more than usual. 	5	40288
*Sigh*  #saddness #afterellen #shitsucks	5	41392
Scott Dann injured aka my worst nightmare	2	20188
Even a pencil✏ never #stayed  with me until it's #end ⚫ 😞	5	40179
@PhilRosenthal Perhaps I've missed it, are you doing another season of IHWPH???\nYou are so joyous and gleeful at the the prospect of eating!	3	31484
@Theshadeshit91 \nOh, I'm sorry about it, do not be sad yourself there is nothing important in the world to grieve about it	5	40219
@Freepenalties @TMortimerFtbl Doll is a vile creature on the touchline. Every game he has tantrums &amp; shouts at the ref. Would love to see	0	10436
@annafifield @washingtonpost all hands on deck at the post and in the msm as trump starts to lead in oh, fla, NC, NV, CO. 	2	21415
Michelle, who did NOTHING is hating on Nicole's game hahaha....  #bb18	0	11263
Romero is fucking dreadful like seriously my 11 month old is better than him.	5	40269
@EliTheProphet_ @ChrisMellini this is an automatic L for me but ima keep trying fam  #thewengerway	0	11285
She's foaming at the lips the one between her hips @realobietrice, one of many great lyrics	0	11466
It takes a man to suffer ignorance and smile. Be yourself, no matter what they say. 	0	10783
You ever just find that the people around you really irritate you sometimes? That's me right now 😒	0	10028
People you need to look up the definition of protest. What you are doing is not protesting is called vandalism.  #stop	0	11098
Accept the challenges so that you can feel the exhilaration of victory!!	3	30363
Changed my clothes at work and had my pre-workout..  In route to the gym and there is traffic all over - pre workout kicking in.. #rage	0	11593
I'm allowed to sulk	5	41138
@len_snart Mick nods. 'I would like that.' He went back to his food, smiling as he finished it.	3	30860
@j__a__i I actually understand it for plumbers etc. Wire would get in the way while under a sink	5	40908
#IndiaMissingIndira that she could never solve Kashmir Problem and kept it burning for Vote Bank\n#TerrorStatePak	0	11532
@VerizonSupport thanks for saying My wife and I were getting our iphones today and then losing both of them with no ETA #thanks #angry	0	10114
the Bushes were good with the forces of resentment when it made them money and gave them power. Now that it doesn't they've changed tunes.	0	11515
Idk why people be glorifying depression. I wouldn't wish real depression upon my worst enemy. Shits the worst stop acting like it's cool	5	41291
Accept the challenges so that you can feel the exhilaration of victory. George S. Patton #quote #yeg	3	31475
@TaraSetmayer @oliverdarcy AA have the right of passage when it comes to the 'N' word.  Why should he insult him in his church.  Ignorant!	0	10292
Focusing primarily on the person youâ€™re talking to rather than yourself and the impression youâ€™re making lessens social anxiety.	2	20501
i've got a lot of tokens saved up and i wanna spam the event song but my eyes sting im so tired	0	11700
Bon on allume madden	0	11370
3 Styles to Love now at Zales!  Three sparkling styles to love! Stop by and shop in store today.	3	31069
What we think, we become. -Buddha #recovery #addiction #sober #sobriety	5	40968
@GuardianAus @guardian because there is a realistic probability that a clown might be their next president. #clown #uspol #nightmare	2	20129
Yeah! Tonight it's time for the #weekend #mix @WildFM with @djkeanu and @RickWaltmann set your #alarm for 8pm #house #deephouse #ibiza	2	21561
A lifetime of laughter at the expense of the death of a bachelor	3	30890
@mcrichard awe that's adorable	2	22081
“Do not fret if you are not cool! Humans who follow me, become instantly cool!” #Bot	5	40683
Evening all. Don't forget it's #RobinHoodHour TONIGHT ðŸ¹\n\n #bizitalk #bizhour #southyorkshire #MansfieldHour  #sheffieldHour #NottsHour	3	30498
@CScheiwiller can't stop smiling ðŸ˜†ðŸ˜†ðŸ˜†	3	31164
Does anyone remember a movie that is animated in the late 70's called Shame of the Jungle John Bulushi was in it wild if that's your taste	3	30735
@Who_JN I've been having a quad shot every day and can sleep right after... it's time to detox ðŸ˜… I get raging migraines without coffee :/	0	11101
The Pats are awesome. Belichick is awesome ...they just are. #awestruck	2	22184
